idx,sat_name,cen_name,living_street,motorway,motorway_link,primary,primary_link,residential,secondary,secondary_link,tertiary,trunk,trunk_link,unclassified,oneway,grade,n1,n1_ele,n1_lat,n1_lon,n1_x,n1_y,n2,n2_ele,n2_lat,n2_lon,n2_x,n2_y,perp1_x,perp1_y,perp2_x,perp2_y,name,city_name,city_idx,osmid,lanes
6540,satelliteImage3/austin/austin_540_sat.png,centerLineImage3/austin/austin_540_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.007,9039507760,148.445,30.2720753,-97.666553,277.8849462,228.8897494,9039507759,148.383,30.2720125,-97.6666117,234.1150538,283.1102419,156.402358,175.599069,355.597642,336.400931,Semi Conductor Drive,austin,540,15381256,2
6541,satelliteImage3/austin/austin_541_sat.png,centerLineImage3/austin/austin_541_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.072,152439798,267.621,30.4316614,-97.7850738,313.3035133,294.6995059,2189183119,268.904,30.4317509,-97.7852275,198.6964867,217.3004763,184.3624961,362.0757655,327.6375039,149.9242345,Rustic Rock Drive,austin,541,15381682,2
6542,satelliteImage3/austin/austin_542_sat.png,centerLineImage3/austin/austin_542_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.018,152674365,222.079,30.238323,-97.830427,256.4846751,212.3709486,3988610858,222.284,30.2382219,-97.8304283,255.5153249,299.6290289,128.0078975,254.5781354,383.9921025,257.4218646,Boston Lane,austin,542,15403578,2
6543,satelliteImage3/austin/austin_543_sat.png,centerLineImage3/austin/austin_543_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0,9225080846,239.106,30.2098664,-97.8546656,284.670398,204.6611784,9225579371,239.106,30.2097474,-97.8547425,227.329602,307.3387906,144.2456867,193.5902775,367.7543133,318.4097225,Edgemoor Place,austin,543,15391520,2
6544,satelliteImage3/austin/austin_544_sat.png,centerLineImage3/austin/austin_544_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.169,4346090232,188.174,30.3832093,-97.7715621,255.9627173,243.2506297,152649797,187.619,30.3831798,-97.771562,256.0372827,268.7493683,128.0005473,256.374306,383.9994527,255.625694,Spicewood Springs Road,austin,544,436733735,3
6545,satelliteImage3/austin/austin_545_sat.png,centerLineImage3/austin/austin_545_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.012,5515718978,267.589,30.3735833,-97.7559794,196.5713727,356.386069,7148110836,267.947,30.3738156,-97.75582,315.4286273,155.6138117,145.8540864,190.7935761,366.1459136,321.2064239,Mesa Drive,austin,545,204974770,2
6546,satelliteImage3/austin/austin_546_sat.png,centerLineImage3/austin/austin_546_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.005,7081471877,156.424,30.2858111,-97.7531765,261.7788189,422.1816565,152551131,156.635,30.286196,-97.753192,250.2211812,89.81801751,128.077321,260.4483927,383.922679,251.5516073,North Lamar Boulevard,austin,546,1022202596,4
6547,satelliteImage3/austin/austin_547_sat.png,centerLineImage3/austin/austin_547_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.014,3839028637,195.137,30.3534143,-97.686203,245.7845396,311.4752904,3839028638,195.341,30.3535427,-97.6861756,266.2154604,200.5246732,130.1165062,232.8192755,381.8834938,279.1807245,North Plaza,austin,547,15391204,2
6548,satelliteImage3/austin/austin_548_sat.png,centerLineImage3/austin/austin_548_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.002,6323330396,186.561,30.2378743,-97.7543596,263.0837134,245.9450796,5521432826,186.567,30.237851,-97.7543786,248.9162866,266.0549193,151.3601188,182.2809708,360.6398812,329.7190292,South Congress Avenue,austin,548,15377298,5
6549,satelliteImage3/austin/austin_549_sat.png,centerLineImage3/austin/austin_549_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.005,4346076282,291.508,30.2501277,-97.8948071,314.6084079,288.9307422,4346076283,291.419,30.250204,-97.8949643,197.3915921,223.0692451,193.2993334,367.5913366,318.7006666,144.4086634,,austin,549,436732042,4
6550,satelliteImage3/austin/austin_550_sat.png,centerLineImage3/austin/austin_550_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.007,152705346,247.535,30.3803913,-97.7911879,309.4261123,222.8093801,7403304539,247.656,30.3803145,-97.7913312,202.5738877,289.1906068,188.4541056,147.2730385,323.5458944,364.7269615,Lakewood Drive,austin,550,725228073,2
6551,satelliteImage3/austin/austin_551_sat.png,centerLineImage3/austin/austin_551_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.001,4345995761,218.049,30.3518006,-97.7335153,241.4224634,282.6570746,8585427994,218.053,30.3518623,-97.7334762,270.5775366,229.342917,143.6955126,194.585815,368.3044874,317.414185,Burnet Road,austin,551,436723175,5
6552,satelliteImage3/austin/austin_552_sat.png,centerLineImage3/austin/austin_552_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.127,2260565605,213.343,30.3982727,-97.7622588,310.6191588,274.2841228,2260565693,211.455,30.398315,-97.7624053,201.3808412,237.7158733,215.3673975,377.3795354,296.6326025,134.6204646,Rain Creek Parkway,austin,552,194676542,2
6553,satelliteImage3/austin/austin_553_sat.png,centerLineImage3/austin/austin_553_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.003,6649501580,198.604,30.2224563,-97.7464725,169.3177173,148.0021234,6649501560,198.694,30.222206,-97.74624,342.6822827,363.9977392,156.1769871,336.1209467,355.8230129,175.8790533,Woodward Street,austin,553,204964780,4
6554,satelliteImage3/austin/austin_554_sat.png,centerLineImage3/austin/austin_554_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.004,6646747760,316.147,30.4105392,-97.8505452,233.3321171,308.2222216,8362814020,316.086,30.41066,-97.8504844,278.6678829,203.7777462,138.5842749,205.0338593,373.4157251,306.9661407,,austin,554,436635156,5
6555,satelliteImage3/austin/austin_555_sat.png,centerLineImage3/austin/austin_555_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.058,152670797,203.809,30.1588737,-97.812522,300.4036983,268.7202691,152670794,204.502,30.1589032,-97.8126411,211.5963017,243.279729,220.7498785,379.0505138,291.2501215,132.9494862,Bilbrook Place,austin,555,631956674,2
6556,satelliteImage3/austin/austin_556_sat.png,centerLineImage3/austin/austin_556_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.002,337760795,287.13,30.2521158,-97.8775685,176.0286037,362.0020633,337760789,287.192,30.2523614,-97.877354,335.9713963,149.9978042,153.8177874,178.9104713,358.1822126,333.0895287,Terra Vista Drive,austin,556,30556500,2
6557,satelliteImage3/austin/austin_557_sat.png,centerLineImage3/austin/austin_557_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.026,3196283827,197.755,30.1991643,-97.7689886,339.5878184,353.2744175,6448650820,198.602,30.1993898,-97.7692128,172.4121816,158.725471,158.9186398,339.4218766,353.0813602,172.5781234,Little Texas Lane,austin,557,816955528,2
6558,satelliteImage3/austin/austin_558_sat.png,centerLineImage3/austin/austin_558_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.022,6355334383,264.231,30.1957753,-97.8951881,17.12972688,129.2242592,8522867922,265.74,30.1954814,-97.8945474,494.8702732,382.7755516,195.9939785,369.0631566,316.0060215,142.9368434,La Crosse Avenue,austin,558,15391712,2
6559,satelliteImage3/austin/austin_559_sat.png,centerLineImage3/austin/austin_559_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.011,152456792,200.824,30.3246101,-97.7225202,203.2822591,315.9077833,1811958087,201.058,30.3247488,-97.7223788,308.7177409,196.0921743,159.9077733,171.4406483,352.0922267,340.5593517,Guadalupe Street,austin,559,764462580,2
6560,satelliteImage3/austin/austin_560_sat.png,centerLineImage3/austin/austin_560_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.018,152380389,200.397,30.32743,-97.6885273,215.6228335,202.00805,152589400,200.717,30.327305,-97.688419,296.3771665,309.9919156,153.4936735,332.6580265,358.5063265,179.3419735,Coronado Hills Drive,austin,560,15395197,2
6561,satelliteImage3/austin/austin_561_sat.png,centerLineImage3/austin/austin_561_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.045,3238891886,187.839,30.2197999,-97.7337072,272.5535198,308.0343766,152606004,188.479,30.2199205,-97.7337516,239.4464802,203.9655915,134.0235512,294.8039422,377.9764488,217.1960578,Burleson Road,austin,561,696892782,2
6562,satelliteImage3/austin/austin_562_sat.png,centerLineImage3/austin/austin_562_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.025,152631236,160.097,30.2883258,-97.7342585,302.5288124,322.3188925,1400211157,160.62,30.2884794,-97.7343833,209.4711876,189.6810556,151.2167358,329.5150837,360.7832642,182.4849163,San Jacinto Boulevard,austin,562,37749595,2
6563,satelliteImage3/austin/austin_563_sat.png,centerLineImage3/austin/austin_563_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.015,6315471483,202.406,30.1916723,-97.7793706,250.4075947,273.7711716,6650518022,202.332,30.1917135,-97.7793556,261.5924053,238.2288247,133.9029214,217.5773063,378.0970786,294.4226937,South Congress Avenue,austin,563,204869516,5
6564,satelliteImage3/austin/austin_564_sat.png,centerLineImage3/austin/austin_564_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.029,6645956376,224.404,30.3752332,-97.7335302,281.0166932,247.8324257,3160642286,224.209,30.3752143,-97.7335973,230.9833068,264.1675735,216.2735925,134.3208623,295.7264075,377.6791377,Shoal Creek Boulevard,austin,564,422377685,2
6565,satelliteImage3/austin/austin_565_sat.png,centerLineImage3/austin/austin_565_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.003,5521716729,220.793,30.3723445,-97.737041,262.4871902,238.8874938,5524323306,220.778,30.3723049,-97.7370584,249.5128098,273.1125028,136.3115988,210.6272481,375.6884012,301.3727519,Shoal Creek Boulevard,austin,565,422377685,2
6566,satelliteImage3/austin/austin_566_sat.png,centerLineImage3/austin/austin_566_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.022,152659184,255.101,30.3980368,-97.7674186,256.2236962,151.1367793,7258228982,254.502,30.3977942,-97.7674192,255.7763038,360.8630905,128.0002912,255.7269484,383.9997088,256.2730516,Bluegrass Drive,austin,566,15401886,2
6567,satelliteImage3/austin/austin_567_sat.png,centerLineImage3/austin/austin_567_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.001,2621843495,220.643,30.3558963,-97.7303443,242.7646407,248.3525141,4345109357,220.64,30.3558786,-97.7303088,269.2353593,263.6474852,191.9620251,366.8293182,320.0379749,145.1706818,West Anderson Lane,austin,567,436632018,5
6568,satelliteImage3/austin/austin_568_sat.png,centerLineImage3/austin/austin_568_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.044,9156025959,165.709,30.2826468,-97.7064157,223.4894837,259.4970816,9156025963,166.082,30.2826549,-97.7063285,288.5105163,252.5029183,242.3103062,128.7341669,269.6896938,383.2658331,Higgins Street,austin,568,15404856,2
6569,satelliteImage3/austin/austin_569_sat.png,centerLineImage3/austin/austin_569_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.008,6649526316,137.855,30.2418991,-97.7175723,241.347898,282.7998397,8790852259,137.917,30.2419612,-97.717533,270.652102,229.2001518,143.6893276,194.5971266,368.3106724,317.4028734,South Pleasant Valley Road,austin,569,131281660,4
6570,satelliteImage3/austin/austin_570_sat.png,centerLineImage3/austin/austin_570_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.001,8810368198,305.872,30.2422013,-97.8917056,259.131747,229.5884908,8810368199,305.867,30.2421401,-97.891714,252.868253,282.4115009,128.8904645,240.9279734,383.1095355,271.0720266,Silvermine Drive,austin,570,15406931,2
6571,satelliteImage3/austin/austin_571_sat.png,centerLineImage3/austin/austin_571_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.089,4624779238,210.173,30.2702116,-97.8095854,327.6573537,265.6265484,4624779237,211.828,30.2702339,-97.8097776,184.3426463,246.3734505,238.9574026,382.8603558,273.0425974,129.1396442,Pinnacle Road,austin,571,15400339,2
6572,satelliteImage3/austin/austin_572_sat.png,centerLineImage3/austin/austin_572_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.022,1424275195,179.44,30.2881905,-97.7415682,245.0761682,395.2004599,4941532134,180.218,30.2885129,-97.7415389,266.9238318,116.7993113,128.3923265,245.9859267,383.6076735,266.0140733,Guadalupe Street,austin,572,391685208,5
6573,satelliteImage3/austin/austin_573_sat.png,centerLineImage3/austin/austin_573_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.025,2909311350,275.974,30.2083094,-97.8798621,136.0242642,223.9892376,152749568,275.166,30.2082352,-97.8795403,375.9757358,288.0107504,223.0026021,379.6736501,288.9973979,132.3263499,Hillside Terrace Drive,austin,573,707028530,2
6574,satelliteImage3/austin/austin_574_sat.png,centerLineImage3/austin/austin_574_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.017,4345104841,136.424,30.2590236,-97.7487777,245.0761682,239.9863587,3216429949,136.507,30.2589865,-97.7487484,266.9238318,272.0136383,150.2596253,328.1316377,361.7403747,183.8683623,East Riverside Drive,austin,574,263445403,5
6575,satelliteImage3/austin/austin_575_sat.png,centerLineImage3/austin/austin_575_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.017,152483793,264.74,30.4118613,-97.7479428,256.2609789,184.4096799,152483791,264.422,30.4116957,-97.7479435,255.7390211,327.5902594,128.0008505,255.5333853,383.9991495,256.4666147,Jollyville Road,austin,575,757398181,5
6576,satelliteImage3/austin/austin_576_sat.png,centerLineImage3/austin/austin_576_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.009,8362814043,316.583,30.4098236,-97.8509053,271.5841695,220.1191196,7635371272,316.678,30.4097406,-97.8509471,240.4158305,291.8808651,138.5956467,205.0076689,373.4043533,306.9923311,,austin,576,436635156,5
6577,satelliteImage3/austin/austin_577_sat.png,centerLineImage3/austin/austin_577_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.009,6946524065,204.566,30.3187884,-97.7394583,217.7479475,325.7946868,4829627316,204.741,30.31895,-97.7393557,294.2520525,186.2052557,143.7527803,194.4812087,368.2472197,317.5187913,Burnet Road,austin,577,655477372,4
6578,satelliteImage3/austin/austin_578_sat.png,centerLineImage3/austin/austin_578_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.049,9631854658,165.082,30.2940513,-97.6808649,267.5576377,262.7790822,9631854657,165.25,30.294067,-97.6808959,244.4423623,249.2209172,191.2400675,366.4090175,320.7599325,145.5909825,,austin,578,1047471114,2
6579,satelliteImage3/austin/austin_579_sat.png,centerLineImage3/austin/austin_579_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.016,2140283063,212.405,30.325071,-97.7299829,231.9153744,277.9418099,6023586144,212.274,30.3251218,-97.7299183,280.0846256,234.0581844,169.7974823,161.3790407,342.2025177,350.6209593,Sunshine Drive,austin,579,15405843,2
6580,satelliteImage3/austin/austin_580_sat.png,centerLineImage3/austin/austin_580_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.014,8282208962,295.098,30.1949494,-97.9123793,307.2264329,290.8102286,8390842037,294.878,30.1950301,-97.9125167,204.7735671,221.1897571,184.0578687,361.8693995,327.9421313,150.1306005,Spruce Canyon Drive,austin,580,15399985,2
6581,satelliteImage3/austin/austin_581_sat.png,centerLineImage3/austin/austin_581_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0,152622048,202.351,30.401204,-97.633888,215.7346816,182.5155442,152622050,202.342,30.401034,-97.63378,296.2653184,329.4843919,143.7470285,317.5082953,368.2529715,194.4917047,East Howard Lane,austin,581,436612675,4
6582,satelliteImage3/austin/austin_582_sat.png,centerLineImage3/austin/austin_582_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.056,152434265,161.316,30.2283866,-97.7292888,198.9947483,193.9934681,630340612,160.092,30.2282429,-97.7291359,313.0052517,318.0064867,161.7699903,342.629702,350.2300097,169.370298,East Oltorf Street,austin,582,388484777,5
6583,satelliteImage3/austin/austin_583_sat.png,centerLineImage3/austin/austin_583_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.016,5530186381,291.051,30.2534417,-97.9006516,528.3501397,565.6376138,152446311,289.327,30.2541591,-97.9013821,-16.35013973,-53.6387445,159.8884359,340.5373719,352.1115641,171.4626281,,austin,583,150236863,4
6584,satelliteImage3/austin/austin_584_sat.png,centerLineImage3/austin/austin_584_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.004,7914944057,139.039,30.2655046,-97.7499923,272.777216,205.8407667,7914944059,138.99,30.2653884,-97.7500373,239.222784,306.1592037,134.6103318,215.3976792,377.3896682,296.6023208,Nueces Street,austin,584,402523642,2
6585,satelliteImage3/austin/austin_585_sat.png,centerLineImage3/austin/austin_585_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.032,152592506,261.719,30.2377241,-97.8713001,237.9924548,222.5555778,5621031987,261.405,30.2376466,-97.8712518,274.0075452,289.444409,143.2983118,316.6822007,368.7016882,195.3177993,Old Bee Cave Road,austin,585,15395504,2
6586,satelliteImage3/austin/austin_586_sat.png,centerLineImage3/austin/austin_586_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.001,8810368200,305.86,30.2420594,-97.8917148,255.7017384,290.8269033,8810368199,305.867,30.2421401,-97.891714,256.2982616,221.1730824,128.0046938,254.9038336,383.9953062,257.0961664,Silvermine Drive,austin,586,15406931,2
6587,satelliteImage3/austin/austin_587_sat.png,centerLineImage3/austin/austin_587_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.071,2189187584,282.449,30.4366097,-97.7993789,344.8819621,176.3917816,152702912,284.627,30.4364256,-97.7996173,167.1180379,335.6081432,170.6012872,160.6529505,341.3987128,351.3470495,Spicewood Parkway,austin,587,31148756,2
6588,satelliteImage3/austin/austin_588_sat.png,centerLineImage3/austin/austin_588_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.002,152386915,207.848,30.3260685,-97.7160759,240.3039824,52.99326853,5249359355,207.727,30.3255985,-97.7160338,271.6960176,459.0062444,128.380888,265.8672306,383.619112,246.1327694,Airport Boulevard,austin,588,166434090,5
6589,satelliteImage3/austin/austin_589_sat.png,centerLineImage3/austin/austin_589_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.072,152672123,159.308,30.3319522,-97.5717206,488.4203656,-347.5263287,152672121,171.222,30.330555,-97.572344,23.57963435,859.5220232,136.5513809,209.9997023,375.4486191,302.0002977,Blue Bluff Road,austin,589,380629574,2
6590,satelliteImage3/austin/austin_590_sat.png,centerLineImage3/austin/austin_590_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.03,152633541,258.877,30.2776337,-97.8191568,224.9062264,246.8907843,152633539,258.625,30.2776126,-97.8190734,287.0937737,265.1092147,220.0136722,378.8372265,291.9863278,133.1627735,Westbank Drive,austin,590,891925673,2
6591,satelliteImage3/austin/austin_591_sat.png,centerLineImage3/austin/austin_591_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.151,3317019389,211.201,30.3824461,-97.7888736,319.977117,256,152705314,213.681,30.3824461,-97.7890452,192.022883,256,256,128,256,384,Lakewood Drive,austin,591,725228073,2
6592,satelliteImage3/austin/austin_592_sat.png,centerLineImage3/austin/austin_592_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.008,3247698369,202.695,30.3276013,-97.7336655,233.1084208,297.7682692,6877382677,202.6,30.327698,-97.7336041,278.8915792,214.2317101,143.7525991,194.4815393,368.2474009,317.5184607,Woodrow Avenue,austin,592,752874534,2
6593,satelliteImage3/austin/austin_593_sat.png,centerLineImage3/austin/austin_593_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.013,5524173118,250.169,30.1993654,-97.86208,361.5100473,154.8431447,6379954935,250.671,30.1991309,-97.862363,150.4899527,357.1567348,167.4164872,163.6043223,344.5835128,348.3956777,Sendera Mesa Drive,austin,593,462449164,2
6594,satelliteImage3/austin/austin_594_sat.png,centerLineImage3/austin/austin_594_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.051,1446384283,182.391,30.2856502,-97.7272252,245.2252991,297.6640472,1446384277,182.958,30.2857467,-97.7271963,266.774701,214.3359323,132.0768447,223.9523546,379.9231553,288.0476454,Red River Street,austin,594,328089360,4
6595,satelliteImage3/austin/austin_595_sat.png,centerLineImage3/austin/austin_595_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.031,5521172152,204.903,30.2294037,-97.7782933,176.1404518,402.4959026,3258165248,203.589,30.2297432,-97.7780791,335.8595482,109.5038445,143.6140911,194.7349407,368.3859089,317.2650593,Banister Lane,austin,595,204869446,2
6596,satelliteImage3/austin/austin_596_sat.png,centerLineImage3/austin/austin_596_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.018,152713052,233.059,30.2095645,-97.8514133,314.7948214,281.4104931,152713055,233.361,30.2096234,-97.851571,197.2051786,230.5894993,205.2194333,373.4961023,306.7805667,138.5038977,Saloma Place,austin,596,15407431,2
6597,satelliteImage3/austin/austin_597_sat.png,centerLineImage3/austin/austin_597_osm.png,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,0.007,4640626807,286.254,30.2290288,-97.8855304,158.468451,248.4487004,152623932,286.432,30.2290113,-97.8852688,353.531549,263.5512989,246.119277,383.6180681,265.880723,128.3819319,West US Highway 290,austin,597,436729689,4
